
NEW_BILLING_REPORTS_ENABLED,Feature enable New billing reports option,,SE,,Raise SE- To enable new Billing Reports,,,,,,,,,,,,,,,,,,,,
PROJECT_MANAGER_DISABLE_TEAM_UPDATE,Disable the team updating option for project manager,,Disable the acess for SPOCS to add other SPOCS for  the same/respective team,,Team Manger will not be able to add Spoc,,,,,,,,,,,,,,,,,,,,
INFOSYS_SCHEDULE_CHANGE_MAIL_FORMAT_ENABLED,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ENABLE_MANUAL_TRIPSHEET_PUSH_TO_VENDORS,Feature enable trip sheet push manual to the vendor,,Enable the admin/transport team to push the trip sheet manually to vendors,,Allocation of Trips Manually to the Vendor by the Transport Team,,,,,,,,,,,,,,,,,,,,
FEATURE_NODAL_POINT_ENABLED_ON_ADDRESS_CHANGE,Feature enable wants to noda point when address change,,Lets the employee chose a new nodal point after changing the address(App and ETS),,Let the employee choose a new nodal point after changing the address in App and ETS.,,,,,,,,,,,,,,,,,,,,
NEW_REPORT_PAGE_ENABLED,Feature enable new reporting service option,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
SPECIAL_NEED_EMPLOYEE_HOME_PICKUP_DROP_FEATURE_ENABLED,Feature enable home pickup option for SPLN employees,,Enable home pickup/drop by default only for  sprcial need employees(if other employee are nodal pickup),,Enable home pickup/drop by default only for  special need employees (if other employee are nodal pickup),,,,,,,,,,,,,,,,,,,,
ENABLE_PROXIMITY_APP_NOTIFICATION,Feature enable proximity APP notification,,Enables push notification on employee mobile when vehicle approches the configured proximity around the pickup point,,Enables push notification on employee mobile when vehicle approches the configured proximity around the pickup point,,,,,,,,,,,,,,,,,,,,
FEATURE_BILLED_CAB_REGISTRATION_ENABLED,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
SPOT_ALLOW_DRIVER_SIGN_IN_FROM_DEVICE,,,,,,,,,,,,,,,,,,,,,,,,,
DISABLE_PROJECT_EDITS_FROM_UI,Feature enable disable the project edit option in ETS by from all roles,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ISSUE_CATEGORY,Feature configure generl feedback perameeter,,Engineering,,"Employee feedback from the UI, once login into the employee profile page",,,,,,,,,,,,,,,,,,,,
ENABLE_SHUTTLE_VENDOR_ALLOCATION,Featrue enable shuttle route vendor allocation,,Provide access for admin/transport team to allocate vendors for shuttle routes,,Provide access for admin/transport team to allocate vendors for shuttle routes,,,,,,,,,,,,,,,,,,,,
AUTO_DRIVER_BACKGROUND_VERIFICATION_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
DISPLAY_NO_SHOW_CANCELLED_TRIPS_ON_DEVICE_DRIVER_HISTORY,Feature enable no-show or cancelled trips detials in driver histroy,,Displays the trip history on driver app including no show and cancelled trip,,Displays the trip history on driver app including no show and cancelled trip,,,,,,,,,,,,,,,,,,,,
CONSIDER_NO_SHOW_EMPLOYEES_IN_GPS_BACKFILL,Feature enable noshow employee KM will backfill from GPS trough,,Fist employee no show km is captured through GPS backfill and not actual route km,,First employee no show km is captured through GPS backfill and not the actual route km.,,,,,,,,,,,,,,,,,,,,
ENABLE_MULTIPLE_SHUTTLES_BASED_ON_SHIFT,Feature enable multiple based_on KM will shift from ON trough,,To enable new shuttle feature,,We will be able to generate multiple shuttle route for the same shift,,,,,,,,,,,,,,,,,,,,
ENABLE_MOVING_EMPLOYEE_TO_DIFFERENT_TRIP,feaute enable moving difrent tirp option in shuttle routing,,"This feature removes the duplicate employees from the trip.
",,"This feature removes the duplicate employees from the trip.
",,,,,,,,,,,,,,,,,,,,
FEATURE_CAB_ID_EDITABLE,Feature enable Cab ID edit option,,Provides access to edit cab ID,,Provides access to edit cab ID,,,,,,,,,,,,,,,,,,,,
FEATURE_BCP_ENABLED,Feature enable BCP option,,SE,,SE,,,,,,,,,,,,,,,,,,,,
EMPLOYEE_SIGN_OFF_VERIFICATION_IVR_START_TIMER_MINUTE,Configur the time drop verification IVR start,,Time interval to start automatic IVR safe reach confirmation call to employee,,Time interval to start automatic IVR safe reach confirmation call to employee,,,,,,,,,,,,,,,,,,,,
EMAIL_ON_PROFILE_CREATION_ENABLED,Feature enable Profile creation E-Mail to the transport manager,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
FREEZE_PLANNED_VENDOR_CABS_LOGIN_CUTOFF_MINS,Feature configure Login shift cab deployement cut off time,,Cutoff timings configuration for freeze planned vendor feature,,Allowance of Vehicle assignment for Vendors through their login for Log-in shifts (for 730 shift - 15 would till 715 and (+15) would be till 745,,,,,,,,,,,,,,,,,,,,
ENABLE_MULTI_DRIVER,Feature enable multi driver option,,SE,,SE,,,,,,,,,,,,,,,,,,,,
FEATURE_DISABLE_ETS_FOR_MOBILE_DEVICES,,,,Restrict opening the URL from Mobile ,Restrict opening the MIS URL from Mobile ,,,,,,,,,,,,,,,,,,,,
SHOW_TRIP_EMPLOYEE_REPORT,Feature enable show the trip employee report option,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_SPLIT_EMPTY_LEGS_ENABLED,Feature enable splitng option in billing,,Provodes option to split empty leg km during billing audit,,Provide option to split empty leg km during billing audit,,,,,,,,,,,,,,,,,,,,
DO_NOT_USE_EID_IF_PIN_NOT_SET,Featue enable option for do not use emp ID if pin not set,,Restrict sign in through EMP ID on drivers device if PIN is not set,,Restrict sign in through EMP ID on drivers device if PIN is not set,,,,,,,,,,,,,,,,,,,,
ENABLE_OTP_BASED_SIGN_IN_FOR_ESCORT,Feature enable OTP based sign in for escort,,Enabe OTP feature for marshall/escort,,Enabe OTP feature for marshall/escort,,,,,,,,,,,,,,,,,,,,
EMP_GEOCORDS_UPDATE_FROM_DATASYNC,Feature enable emp Geo-Code update in data sync trough,,Allow bulk geocode update through data sync,,Allow bulk geocode update through data sync,,,,,,,,,,,,,,,,,,,,
ENABLE_MOVE_EMPLOYEES_MULTI_SHIFT_TOGETHER,can we able to merge the multiple shit schedules,,To enable merge schedules option in manage schedules drop down,"If True, on the Route Management page, when router selects multiple shifts enable a button for - Merge Schedules
This option is only applicable if all selected shifts are only Logins or only Logouts.

Show a pop-up and ask user to select the office and shift they want to move all employees to. The shift to which all employees are to be moved may be one of the selected shift or it could be a different shift.

If the employees are moved to a single shift, auto edit employee schedules to the new shift. In the employee shift history logs, show the edit done by Merge Shift By Router Name.

In audit history, capture who has made the edit and when.

Any new schedule coming into these shifts will not be moved automatically. Router will need to move these again to the desired shift.",Allow merging of Two shifts ,,,,,,,,,,,,,,,,,,,,
GUARD_REQUIRED_TIME_WINDOW,Featute configure escort requred time window,,Time windor to display escort/marshal trips,"This needs to be a comma seperated value such as 1900-2359;0000-0700, this property also overrides the ESCORT rule set against shift level. This should be configured only in cases where the ESCORT requirement is based on time and not aganst shift.","This needs to be a comma seperated value such as 19:00-23:59;00:00-07:00, this property also overrides the ESCORT rule set against shift level. This should be configured only in cases where the ESCORT requirement is based on time and not aganst shift.",,,,,,,,,,,,,,,,,,,,
SPOT_SHOW_GUEST_DATA_IN_DRIVER_APP,Feature enable show the guest data in dirvier APP,,Display guest data in driver tripsheet for SPOT bookings,,Display guest data in driver tripsheet for SPOT bookings,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_BOTH_EMPLOYEE_MARKERS,Feature enable employee sig in & sig out location capture option,,Displays both sign in and sign out location markets on map ,,Displays both sign in and sign out location markers on map ,,,,,,,,,,,,,,,,,,,,
ALLOW_ROUTER_BUFFER_PICK_TIME,Feature enable buffer pickup time,,Allow router to provide pickup buffer time for employees,This property adds an extra time to the ETA defined by the system. You can use negative value (-15) to reduce the ETA also.,This property adds an extra time to the ETA defined by the system. You can use negative value (-15) to reduce the ETA also.,,,,,,,,,,,,,,,,,,,,
ENABLE_COMPLIANCE_CHANGES_APPROVAL_REQUIRED,Feature enable complaince approvel option,,Allows access for compliance manager to approve any changes made to compliance,,Allows access for compliance manager to approve any changes made to compliance,,,,,,,,,,,,,,,,,,,,
FEATURE_INCLUDE_TOLLS_IN_DRIVING_DISTANCE_CALCULATION,Feature enable include tolls driving distance calculation,,Enables addition of toll during billing,,Enables addition of toll distances during billing.,,,,,,,,,,,,,,,,,,,,
NO_SHOW_EMPLOYEE_BOARDED_NOTIFICATION,Feature enalbe no-show notification option,,Engineering,,"If No Show Employee Sign in Back again into the existing Trip, notification will be Triggered on the Employee App",,,,,,,,,,,,,,,,,,,,
CONSIDER_ESCORT_FOR_REFERENCE_KMS,Feature enable added refrance KM in escort trip option (Two & Fro way),,Consider excort trips for billing reference kms,,Consider reference kms for excort trips for the billing.,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_DRIVER_SMS_LOGIN_MINS,Feature configure login trip details send to the driver before the min,,Time interval before login to send SMS trip sheet to driver,,SMS will be triggered to the driver for Login before time interval mentioned. SMS will show the info. about first employee  ETA and location details.,,,,,,,,,,,,,,,,,,,,
ESCORT_CONTRACT_EMPLOYEE_RULE_ENABLE,,,,"This needs to be checked to enable this feature. If checked, any employee whose job title starts with property in 1. will not be treated as a male buddy.",If any male contract employee has a last drop then escort will be provided in that trip.,,,,,,,,,,,,,,,,,,,,
SHIFT_CATEGORY_CHANGE_EMPLOYEE_FUTURE_SCHEDULE_DELETE_BUFFER,Feature enable employee team change will get a schedule remove notfication,,"In case of a shift category change, the furure schedules of employees would be deleted- configure buffer as per operations",,If Shift Category of the Employee is changed then all his future schedules will get changed,,,,,,,,,,,,,,,,,,,,
NUM_TRIPS_RESTRICT_CAB_PER_DAY_MAX_PLANNED_TRIPS_ALLOWED,Feature enable max trips in day of the cab,,,,Max no. of plan trips a cab can perform in a day as per Contract.,,,,,,,,,,,,,,,,,,,,
CONSIDER_NO_SHOW_EMPLOYEES_FOR_COST_CENTER_BILLBACK,feature enable no show bill back of cost center,,Billing: Consider no show for billing,,No Show Employees will be considered for the Billing in Cost Center Report.,,,,,,,,,,,,,,,,,,,,
FREEZE_PLANNED_VENDOR_CABS_LOGOUT_CUTOFF_MINS,Configure the cut off time will frezze the planned logout cab allocation,,Freeze planned vendor for logout cutoff timings configuration,,It will freeze the Vendor timing to allocate a cab for a logout shift.,,,,,,,,,,,,,,,,,,,,
MAX_INVALID_LOGIN_ATTEMPTS,Feature configure Max invalid login attempts,,Maximum invalid login attemptes permissable. Post which the sysstem would ask for a mandatory pasword reset and verification,,Maximum invalid login attempts permissable. Post which the sysstem would ask for a mandatory password reset and verification.,,,,,,,,,,,,,,,,,,,,
OTP_MARSHALL_VALIDITY,Feature configure marshal OTP validity time,,OTp Validity for escorts(in hours),,"OTP PIn Validity in hours for an Escort, default value is 24 hours.",,,,,,,,,,,,,,,,,,,,
SHOW_HOME_TO_OFFICE_DISTANCE_IN_BA_RAW,Feature enable employee home to office distance in a BA raw data,,Disply home to oiffice distance in BA raw report,,Disply home to oiffice distance in BA raw report,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_MALE_EMP_PHONE_NO,Feature enable click to call option for Feamle employee,,Display employee phone number(Click to call),,1) C2C - will use no. masking while calling from the app.                                                                          2) Disable - to mask the male  employee phone no.                                                                                                                         3) DisplayNo. -  Will allow to view the no. on the Driver Device ,,,,,,,,,,,,,,,,,,,,
ENABLE_VIRTUAL_CAB,Feature enable virtual cab option,,Enable virtual cab option,Main drawback of Virtual cabs is that the Compliance Status is unknown to the team.,Enable a Virtual Cab option under Manage cabs. Note: Main drawback of Virtual cabs is that the Compliance Status is unknown to the team.,,,,,,,,,,,,,,,,,,,,
MARSHALL_REQUIRED_SPECIAL_NEED,Feature enable if requered marshal for SPLN employees,,Mark special need employees as marshal requied,,"Special Need/Non Moterable areas where vehicle cannot go, escort will be provided.",,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_APPROVAL_DASHBOARD,Feature enable no show approval option,,Display no show approval dashboard on main dashboard,,Manager will approve for a No show Employee on the Manager Dashboard,,,,,,,,,,,,,,,,,,,,
FEATURE_HIDE_REPORTS_EXCEPT_SITE_ADMIN,,,"To ensure that some reports are available to site admin only a new property block has been
created.
Property Name: FEATURE_HIDE_REPORTS_EXCEPT_SITE_ADMIN
Set the property with the Names of the reports to be hidden should be put (comma separated)",,"To ensure that some reports are available to site admin only a new property block has been
created.
Property Name: FEATURE_HIDE_REPORTS_EXCEPT_SITE_ADMIN
Set the property with the Names of the reports to be hidden should be put (comma separated)",,,,,,,,,,,,,,,,,,,,
ENABLE_CAB_ARRIVED_SMS_NOTIFICATION,Feature enable cab arrived sms Notification option,,Enable cab arrived SMS once cab reaches pickup point,,Enable cab arrived SMS once cab reaches pickup point,,,,,,,,,,,,,,,,,,,,
SCHEDULE_EXPIRY_NOTIFICATION_LAST_DATE,Configure the last day for schedule expiry notification option,,"If an employee, say Emp1 has a schedule for today (7th March), and the property is set to 10 days.
If the employee has a schedule on 18th March (10 days after today), the notification will not be sent.
However, if no schedule is found on this date, the schedule expiry notification is sent to the
employee.",,"If an employee, say Emp1 has a schedule for today (7th March), and the property is set to 10 days.
If the employee has a schedule on 18th March (10 days after today), the notification will not be sent.
However, if no schedule is found on this date, the schedule expiry notification is sent to the
employee.",,,,,,,,,,,,,,,,,,,,
MANDATORY_GENDER_SELECTION_ON_LOGIN,Feature enable Mandtory gender selection on Login,,Mark gender selection as mandatory during first login/account creation,,,,,,,,,,,,,,,,,,,,,,
CONSIDER_NO_SHOW_FOR_REFERENCE_KMS,Feature enable system will consider for no show refrance KM,,Consider no show km refereance for billing,,Consider no show km refereance for billing,,,,,,,,,,,,,,,,,,,,
ENABLE_EMPLOYEE_DETAILS_EDIT_ON_LANDING_PAGE,Feature enable employee details edit on landing page,,"For EMPLOYEE ROLE:

1. Employee information page link is inactive.
2. Employee id name, gender, home address, geocode is hidden
3. Phone number is editable.
4. Landmark, Nodal Point, Shuttle Stop can be editable if permissions are given to the employee.
This is specially built for Wells Fargo, not to be enabled for any site",,"For EMPLOYEE ROLE:

1. Employee information page link is inactive.
2. Employee id name, gender, home address, geocode is hidden
3. Phone number is editable.
4. Landmark, Nodal Point, Shuttle Stop can be editable if permissions are given to the employee.
This is specially built for Wells Fargo, not to be enabled for any site",,,,,,,,,,,,,,,,,,,,
ENABLE_EMPTY_LEG_GPS_BACKFILL,Feature enable KM loss KM back fill,,GPS backfill for empty leg kms.,,GPS backfill for empty leg kms.,,,,,,,,,,,,,,,,,,,,
CAB_CAPACITY_ALL_FEMALE_CONSTRAINT,Feature enable cab capacity of female constraint,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ALLOWED_DISTANCE_FOR_NODAL_POINT_LISTING,Feature enable nodal selection with the reduce X KM if my address option is enabled,,Display nodal points within radius km,,Employee Distance from the Nodal Point mentioned in KM,,,,,,,,,,,,,,,,,,,,
IVR_SHOW_SUCCESSFUL_RECORDS_IN_DROP_VERIFICATION_DASHBOARD,Feature enable IVR show success full records,,How safe home reach successful recors on security dash,,If Safe reach confirmation is Successful it will appear as Success on Drop Verification Dashboard,,,,,,,,,,,,,,,,,,,,
ENABLE_PRESET_DEFAULT_PASSWORD,Set-up default password,,Set Default password for the employees. Note: This property needs to be enabled before any employee data is uploaded in the system.,,Set Default password for the employees. Note: This property needs to be enabled before any employee data is uploaded in the system.,,,,,,,,,,,,,,,,,,,,
NUM_ADDRESS_CHANGE_REQUEST_ALLOWED_IN_DURATION,Configure the duration of address chage request,,Number of times an employee is allwoed to change address on the app or ETS in a month,,Number of times an employee is allowed to change the address on the App or ETS in a month.,,,,,,,,,,,,,,,,,,,,
NEW_RBD_REPORT_ENABLED,Feature enable new RBD report,,New RBD report enable/disable toggle,,"Under Billing you will get the option to ""Download New RBD""",,,,,,,,,,,,,,,,,,,,
INDEMNIFICATION_EMAIL_CC_RECIPIENTS,Configure the CC E-Mail INDEMNIFICATION feature,,Indemnification mail CC,,Indemnification mail CC recipient,,,,,,,,,,,,,,,,,,,,
SITE24X7_SERVICE_AVAILABILITY_WIDGET_KEY,,,,,Letancy Check/Network Check,,,,,,,,,,,,,,,,,,,,
SPECIAL_SHUTTLE_SHIFT_RANGE,Feature enable specile shuttle point,,,,,,,,,,,,,,,,,,,,,,,,
IVR_CONTACT_DRIVER_ENABLED,Employee can contact driver trough form IVR,,Contact driver through IVR option if smartphone not available,,Contact driver through IVR option if employee doesn't have smartphone.,,,,,,,,,,,,,,,,,,,,
FEATURE_TRIPSHEET_PHYSICAL_ID_UNIQUE,Feature enable Phy ID in Unique wise,,System generates uniwue physical ID(no duplicated will be allowed even manually),,System generates unique physical ID(no duplicated will be allowed even manually),,,,,,,,,,,,,,,,,,,,
FEATURE_JOB_TITLE_DISPLAY_TEXT,Featue enable Job type contracter or on rolle employee,,Job title,,"We can give any  name to  ""Job Title"" text available in employee profile under personal information.",,,,,,,,,,,,,,,,,,,,
IVR_CONTACT_THD_ENABLED,Employee can contact THD trough form IVR,,Contact THD through IVR option for employee,,Contact THD through IVR option for employee,,,,,,,,,,,,,,,,,,,,
TEST_ADHOC_REPORT_ENABLED,Feature enable adhoc report oprion,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_BILLING_DASHBOARD_OFFICE_FILTER,Feature enable billing dashboard office filter,,Provide office wise drop down for billing,,Provide Office wise filter to check Billing,,,,,,,,,,,,,,,,,,,,
FEATURE_TRIPSHEET_MANAGEMENT_JOB_ENABLED,,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
EMPLOYEE_INFO_REPORT_DISPLAY_PASSWORD,Feature enable emp info restricted file password display,,Display password for Emp Info restricted file,,Display password for Emp Info restricted file,,,,,,,,,,,,,,,,,,,,
NEW_TEAM_MANAGER_PAGE,Teature enable option ag manager page,,Enable new team manager page,,Enable new team manager page,,,,,,,,,,,,,,,,,,,,
ASSOCIATE_OFFICE_TO_CAB,Feature enable option of associate cab for office wise,,SE,,Used for Compliance Management,,,,,,,,,,,,,,,,,,,,
FIXED_DEVICE_PANIC_ENABLED,Feature enable option panic alert of fixed device,,,,Panic Alarm will be raised if pressed on Fixed Devices,,,,,,,,,,,,,,,,,,,,
SPOT_RESTRICT_MAIL_TO_TRAVELLER,Feature enable option send email to traveller,,No emails sent to SPOT booking traveller,,No emails sent to SPOT booking traveller,,,,,,,,,,,,,,,,,,,,
RECORD_CABS_INPREMISE_JOB_CUTOFFTIME_IN_MINUTES,feature enable record cabs inpremise option in minutes value,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
MANAGE_EMPLOYEE_CALL_WITH_TRIP_DIRECTION,Feature configure the click to call option for Login/Logout shift type,,Manage when an employee can use click to call feature(login/logout/both),,Manage when an employee can use click to call feature(login/logout/both),,,,,,,,,,,,,,,,,,,,
FEATURE_IVR_CAB_TRACKING_ENABLED,Featue enable IVR through cab tracking,,Employee will be able to track the cab by calling the IVR number,,Employee will be able to track the cab by calling the IVR number,,,,,,,,,,,,,,,,,,,,
IVR_DROP_VERIFICATION_SHOW_NOSHOW_EMPLOYEES,Show the no show employee drop verfication dtails,,"To have a complete view of employees who were planned to travel in a certain shift, we now enable you to get data on No-show employees on drop verification dashboard. The verification status for these employees will remain be NOT_STARTED",,"To have a complete view of employees who were planned to travel in a certain shift, we now enable you to get data on No-show employees on drop verification dashboard. The verification status for these employees will remain be NOT_STARTED",,,,,,,,,,,,,,,,,,,,
MAXIMUM_DISTANCE_FROM_OFFICE_KM,Feature enable option of office km,,Engineering,,Engineering,,,,,,,,,,,,,,,,,,,,
ENABLE_NODAL_BILLING_ZONES,Feature enable option nodla billing zones,,Billing done by Nodal Zones(Contact billing before making changes or enabling),,Billing done by Nodal Zones(Contact billing before making changes or enabling),,,,,,,,,,,,,,,,,,,,
VENDOR_UNALLOCATE_TRIP_CUTOFF_LOGIN_MINS,Update the value of login cab deployment cut off,,Cutoff for vendor to unallocate a cab for login trip through vendor login,,Cutoff for vendor to unallocate a cab for login trip through vendor login,,,,,,,,,,,,,,,,,,,,
THD_ENABLED,Feature enable THD tracking page,,SE,,SE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Eng-Page,,,,,,,,,,,,,,,,,,,,,,,,,
IVR_DROP_VERIFICATION_RECIPIENTS,Feature configure the IVR drop verfication wants to male/female or both emaployees,,Drop verification email recipients list,,,,,,,,,,,,,,,,,,,,,,
USERNAME_TYPE,Feature configure the multi type of user name option,,,,,,,,,,,,,,,,,,,,,,,,
LOGOUT_TRIP_DELAY_GRACE_TIME_SECS,Feature configure the value of logout OTD grace min,,Logout buffer time(Shift time remains the same) buffer used fot OTD calculation,,,,,,,,,,,,,,,,,,,,,,
TRIP_DELAY_GRACE_TIME_SECONDS,Feature configure the value of login OTA grace min,,Login buffer time(Shift time remains the same) buffer used fot OTA calculation,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Default Property,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY_DASHBOARD_CONFIGURED_BUIDS,,,,,,,,,,,,,,,,,,,,,,,,,
JASPER_BUSINESS_UNITS,,,,,,,,,,,,,,,,,,,,,,,,,
DASHBOARD_TRACKING_WINDOW_END_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_JASPER_REPORTING,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_AUTO_CONFIGURE_DEVICE,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_SHOW_AFFINITY_INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,
GPS_LOSS_KM_CALCULATION,,,,,,,,,,,,,,,,,,,,,,,,,
IVR_DROP_VERIFICATION_EXOTEL_APPID_CALLERID,,,,,,,,,,,,,,,,,,,,,,,,,
LOGOUT_TRIP_DELAY_GRACE_TIME_SECS,,,,,,,,,,,,,,,,,,,,,,,,,
ROUTING_NUM_DAYS_TO_LOOK_BACK_IN_ROUTE_COPY,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY_DASHBOARD_URL,,,,,,,,,,,,,,,,,,,,,,,,,
CITIES_WITH_MOVEINSYNC_OPERATIONS,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_NEW_EMPLOYEE_CREATE_MOBILE_APP,,,,,,,,,,,,,,,,,,,,,,,,,
DISPLAY_EMPLOYEE_NAME_IN_NOTIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,
EMERGENCY_L1_INTERVAL_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
EMERGENCY_L2_INTERVAL_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
EMERGENCY_L3_INTERVAL_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_CAB_ARRIVED,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_CAB_ARRIVED_APP_NOTIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_EMPLOYEE_APP_NOTIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_NO_SHOW_EMPLOYEE_NOTIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_SEND_DRIVER_TRIPSHEET,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_BUSINESS_UNIT_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_CLICK2CALL_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_COST_CENTER_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_FEMALE_EMP_PHONE_NO,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_MALE_EMP_PHONE_NO,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_ENABLE_BULK_ROUTE_UPLOAD,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_INTER_SHIFT_ROUTE_COPY,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_SCHEDULE_UPLOAD_ENABLEDtrue,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_SHUTTLE_ROUTING_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_TRIPSHEET_DRIVER_SMS,,,,,,,,,,,,,,,,,,,,,,,,,
FIX_PARTIAL_GPS_LOSS,,,,,,,,,,,,,,,,,,,,,,,,,
GEOCORD_LIES_IN_OFFICE_RADIUS_IN_METERS,,,,,,,,,,,,,,,,,,,,,,,,,
GEOFENCE_HOME_RADIUS_METRES,,,,,,,,,,,,,,,,,,,,,,,,,
GEOFENCE_NODAL_RADIUS_METRES,,,,,,,,,,,,,,,,,,,,,,,,,
HIDE_EMP_ADDRESS_FROM_VENDORS,,,,,,,,,,,,,,,,,,,,,,,,,
IVR_CONTACT_DRIVER_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
IVR_CONTACT_THD_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
MANAGE_EMPLOYEE_CALL_WITH_TRIP_DIRECTION,,,,,,,,,,,,,,,,,,,,,,,,,
MAX_EMPLOYEES_FOR_SEND_DRIVER_TRIPSHEET,,,,,,,,,,,,,,,,,,,,,,,,,
PREVIOUS_EMPLOYEE_BOARDED_APP_NOTIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,
SCHEDULE_CHANGE_ALLOWED_TIME_DAYS,,,,,,,,,,,,,,,,,,,,,,,,,
SYNC_FILE_UPLOAD_SERVER_URL,,,,,,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_DRIVER_SMS_CHECK_HOURS,,,,,,,,,,,,,,,,,,,,,,,,,
TRIPSHEET_PUSH_CHECK_HOURS,,,,,,,,,,,,,,,,,,,,,,,,,
WOMAN_EMPLOYEE_SIGN_OFF_VERIFICATION_THROUGH_IVR,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY_DASHBOARD_BETA_URL,,,,,,,,,,,,,,,,,,,,,,,,,
PUT_TRIP_TO_KINESIS_STREAM_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
PUT_TRIPSHEET_TO_KINESIS_STREAM_ENABLED ,,,,,,,,,,,,,,,,,,,,,,,,,
PUT_EMPLOYEE_SIGNOFF_TO_KINESIS_STREAM_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
JASPER_REPORTS_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_ROUTE_EDITOR_SERVER_URI,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_NEW_ROUTE_EDITOR,,,,,,,,,,,,,,,,,,,,,,,,,
EHS_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
ENABLE_COMPLIANCE_CHANGES_APPROVAL_REQUIRED,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_DISPLAY_BOTH_EMPLOYEE_MARKERS,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_BILLING_REPORTS_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
NEW_BI_DASHBOARD,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_TRIPSHEET_PHYSICAL_ID_UNIQUE,,,,,,,,,,,,,,,,,,,,,,,,,
RENAME_BILLING_DASHBOARD_LINKS,,,,,,,,,,,,,,,,,,,,,,,,,
FEATURE_HIDE_OLD_BILLING_REPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
THD_ENABLED,,,,,,,,,,,,,,,,,,,,,,,,,
DEVICE_TRIP_DISPLAY_TIME_LOGOUT_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
DEVICE_TRIP_DISPLAY_TIME_LOGIN_MINUTES,,,,,,,,,,,,,,,,,,,,,,,,,
STORE_PLANNED_VENDOR_CABS_USING_FLAVOUR,,,,,,,,,,,,,,,,,,,,,,,,,
